decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
307,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,55,2026-05-07T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,SPY,80,,0.55,1,194,SEC filing: JPMORGAN CHASE & CO files 8-K for report date 2026-05-06,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,731.58,737.62,0.0082561,-0.0082561,0,-483.199811,SPY,731.58,737.62,0.0082561,-0.0165122,0,60,60,0,0,0,24,1,7,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,9.0,2179.8409,1,0,news_enriched,-0.003066,-0.001193,-0.004995,0.001671,neutral,up,low,0.396825,-0.003066,0.017978,0.075995,0.006588,1.02135,0.001662,0.030169
308,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,55,2026-05-07T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,731.58,737.62,0.0082561,,,60,60,0,0,0,24,1,7,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,9.0,2179.8409,1,0,news_enriched,-0.003066,-0.001193,-0.004995,0.001671,neutral,up,low,0.396825,,,,,,,
684,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,55,2026-05-07T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.92,0,117,,0,0,0,,0,,0,0,,,,,,,,SPY,731.58,737.62,0.0082561,,,60,60,0,0,0,24,1,7,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,9.0,2179.8409,1,0,news_enriched,-0.003066,-0.001193,-0.004995,0.001671,neutral,up,low,0.396825,,,,,,,
685,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,55,2026-05-07T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.79,0,175,,0,0,0,,0,,0,0,,,,,,,,SPY,731.58,737.62,0.0082561,,,60,60,0,0,0,24,1,7,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,9.0,2179.8409,1,0,news_enriched,-0.003066,-0.001193,-0.004995,0.001671,neutral,up,low,0.396825,,,,,,,
686,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,55,2026-05-07T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,731.58,737.62,0.0082561,,,60,60,0,0,0,24,1,7,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,9.0,2179.8409,1,0,news_enriched,-0.003066,-0.001193,-0.004995,0.001671,neutral,up,low,0.396825,,,,,,,
309,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,56,2026-05-08T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,118,SEC filing: NVIDIA CORP files 8-K for report date 2026-05-07,0,0,0,,0,,0,0,,,,,,,,SPY,737.62,739.3,0.0022776,,,50,50,0,0,1,25,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;seekingalpha.com;yahoo.com,24.0,2617.5122,1,0,news_enriched,0.008256,0.023441,0.00502,0.004842,risk_on,up,low,0.380952,,,,,,,
310,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,56,2026-05-08T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.6,0,151,SEC filing: NVIDIA CORP files 8-K for report date 2026-05-07,0,0,1,1,0,approved,0,0,,215.2,219.44,0.0197026,-0.0197026,0,-423.999952,SPY,737.62,739.3,0.0022776,-0.0219802,0,50,50,0,1,1,25,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;seekingalpha.com;yahoo.com,24.0,2617.5122,1,0,news_enriched,0.008256,0.023441,0.00502,0.004842,risk_on,up,low,0.380952,0.017494,0.084404,0.140858,0.024823,0.898069,0.007234,0.059152
311,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,56,2026-05-08T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,737.62,739.3,0.0022776,,,50,50,0,0,1,25,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;seekingalpha.com;yahoo.com,24.0,2617.5122,1,0,news_enriched,0.008256,0.023441,0.00502,0.004842,risk_on,up,low,0.380952,,,,,,,
687,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,56,2026-05-08T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.88,0,129,[24 min ago] [SEC EDGAR] SEC filing: NVIDIA CORP files 8-K for report date 2026-05-07,0,0,0,,0,,0,0,,,,,,,,SPY,737.62,739.3,0.0022776,,,50,50,0,0,1,25,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;seekingalpha.com;yahoo.com,24.0,2617.5122,1,0,news_enriched,0.008256,0.023441,0.00502,0.004842,risk_on,up,low,0.380952,,,,,,,
688,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,56,2026-05-08T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.58,1,144,[24 min ago] [SEC EDGAR] SEC filing: NVIDIA CORP files 8-K for report date 2026-05-07,0,0,1,1,0,approved,0,0,,215.2,219.44,0.0197026,-0.0197026,0,-423.999952,SPY,737.62,739.3,0.0022776,-0.0219802,0,50,50,0,1,1,25,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;seekingalpha.com;yahoo.com,24.0,2617.5122,1,0,news_enriched,0.008256,0.023441,0.00502,0.004842,risk_on,up,low,0.380952,0.017494,0.084404,0.140858,0.024823,0.898069,0.007234,0.059152
689,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,56,2026-05-08T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,737.62,739.3,0.0022776,,,50,50,0,0,1,25,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;seekingalpha.com;yahoo.com,24.0,2617.5122,1,0,news_enriched,0.008256,0.023441,0.00502,0.004842,risk_on,up,low,0.380952,,,,,,,
312,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,57,2026-05-11T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,148,,0,0,0,,0,,0,0,,,,,,,,SPY,739.3,738.18,-0.00151495,,,35,35,0,0,1,9,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;seekingalpha.com;yahoo.com,14.0,2212.6429,1,0,news_enriched,0.002278,0.002896,-0.006041,0.002029,neutral,up,low,0.444444,,,,,,,
313,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,57,2026-05-11T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.55,1,174,SEC filing: Alphabet Inc. files 8-K for report date 2026-05-11,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,388.64,387.35,-0.00331927,0.00331927,1,129.000109,SPY,739.3,738.18,-0.00151495,0.00483422,1,35,35,0,1,1,9,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;seekingalpha.com;yahoo.com,14.0,2212.6429,1,0,news_enriched,0.002278,0.002896,-0.006041,0.002029,neutral,up,low,0.444444,-0.030339,0.014064,0.209548,0.026101,1.126074,-0.017839,0.076901
314,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,57,2026-05-11T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,739.3,738.18,-0.00151495,,,35,35,0,0,1,9,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;seekingalpha.com;yahoo.com,14.0,2212.6429,1,0,news_enriched,0.002278,0.002896,-0.006041,0.002029,neutral,up,low,0.444444,,,,,,,
690,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,57,2026-05-11T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.71,0,149,,0,0,0,,0,,0,0,,,,,,,,SPY,739.3,738.18,-0.00151495,,,35,35,0,0,1,9,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;seekingalpha.com;yahoo.com,14.0,2212.6429,1,0,news_enriched,0.002278,0.002896,-0.006041,0.002029,neutral,up,low,0.444444,,,,,,,
691,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,57,2026-05-11T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.56,1,112,[14 min ago] [SEC EDGAR] SEC filing: Alphabet Inc. files 8-K for report date 2026-05-11,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,388.64,387.35,-0.00331927,0.00331927,1,129.000109,SPY,739.3,738.18,-0.00151495,0.00483422,1,35,35,0,1,1,9,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;seekingalpha.com;yahoo.com,14.0,2212.6429,1,0,news_enriched,0.002278,0.002896,-0.006041,0.002029,neutral,up,low,0.444444,-0.030339,0.014064,0.209548,0.026101,1.126074,-0.017839,0.076901
692,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,57,2026-05-11T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,739.3,738.18,-0.00151495,,,35,35,0,0,1,9,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;seekingalpha.com;yahoo.com,14.0,2212.6429,1,0,news_enriched,0.002278,0.002896,-0.006041,0.002029,neutral,up,low,0.444444,,,,,,,
315,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,58,2026-05-12T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.1,0,120,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,742.31,0.00559484,,,40,40,0,0,1,8,1,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,9.0,2136.7812,1,0,news_enriched,-0.001515,-0.008482,-0.006662,-0.003957,neutral,up,low,0.666667,,,,,,,
316,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,58,2026-05-12T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,80,,0.55,0,134,biggest analyst calls on tuesday like nvidia,0,0,1,1,0,approved,0,0,,220.78,225.83,0.02287345,-0.02287345,0,-404.000023,SPY,738.18,742.31,0.00559484,-0.02846829,0,40,40,0,2,1,8,1,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,9.0,2136.7812,1,0,news_enriched,-0.001515,-0.008482,-0.006662,-0.003957,neutral,up,low,0.666667,0.006106,0.123562,0.123505,0.023929,1.046834,-0.004056,0.07226
317,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,58,2026-05-12T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.85,0,154,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,742.31,0.00559484,,,40,40,0,0,1,8,1,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,9.0,2136.7812,1,0,news_enriched,-0.001515,-0.008482,-0.006662,-0.003957,neutral,up,low,0.666667,,,,,,,
693,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,58,2026-05-12T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.92,0,97,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,742.31,0.00559484,,,40,40,0,0,1,8,1,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,9.0,2136.7812,1,0,news_enriched,-0.001515,-0.008482,-0.006662,-0.003957,neutral,up,low,0.666667,,,,,,,
694,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,58,2026-05-12T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.84,0,105,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,742.31,0.00559484,,,40,40,0,0,1,8,1,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,9.0,2136.7812,1,0,news_enriched,-0.001515,-0.008482,-0.006662,-0.003957,neutral,up,low,0.666667,,,,,,,
695,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,58,2026-05-12T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.94,0,131,,0,0,0,,0,,0,0,,,,,,,,SPY,738.18,742.31,0.00559484,,,40,40,0,0,1,8,1,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;seekingalpha.com;yahoo.com,9.0,2136.7812,1,0,news_enriched,-0.001515,-0.008482,-0.006662,-0.003957,neutral,up,low,0.666667,,,,,,,
318,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,144,,0,0,0,,0,,0,0,,,,,,,,SPY,742.31,748.17,0.00789428,,,44,44,0,0,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,,,,,,,
319,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.6,0,113,tesla investing 250 million germany,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,445.27,443.3,-0.00442428,0.00442428,1,196.999916,SPY,742.31,748.17,0.00789428,-0.00347,0,44,44,0,2,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,0.02727,0.116721,0.136038,0.022527,1.05049,0.007429,0.120123
320,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.6,0,135,,0,0,0,,0,,0,0,,,,,,,,SPY,742.31,748.17,0.00789428,,,44,44,0,0,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,,,,,,,
696,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.91,0,125,,0,0,0,,0,,0,0,,,,,,,,SPY,742.31,748.17,0.00789428,,,44,44,0,0,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,,,,,,,
697,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.66,1,149,[5h ago] [yahoo.com] tesla investing 250 million germany,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,445.27,443.3,-0.00442428,0.00442428,1,196.999916,SPY,742.31,748.17,0.00789428,-0.00347,0,44,44,0,2,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,0.02727,0.116721,0.136038,0.022527,1.05049,0.007429,0.120123
698,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.93,0,123,,0,0,0,,0,,0,0,,,,,,,,SPY,742.31,748.17,0.00789428,,,44,44,0,0,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,,,,,,,
321,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,176,,0,0,0,,0,,0,0,,,,,,,,SPY,748.17,739.17,-0.01202935,,,50,50,0,0,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,,,,,,,
