decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_estimated_cost_usd,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,future_price_1d,future_return_1d,future_signed_return_1d,directional_correct_1d,profitable_1d,intent_mark_pnl_1d,benchmark_future_price_1d,benchmark_return_1d,excess_return_vs_benchmark_1d,beat_benchmark_1d,large_loss_1d,high_confidence_wrong_1d,future_price_3d,future_return_3d,future_signed_return_3d,directional_correct_3d,profitable_3d,intent_mark_pnl_3d,benchmark_future_price_3d,benchmark_return_3d,excess_return_vs_benchmark_3d,beat_benchmark_3d,large_loss_3d,high_confidence_wrong_3d,future_price_7d,future_return_7d,future_signed_return_7d,directional_correct_7d,profitable_7d,intent_mark_pnl_7d,benchmark_future_price_7d,benchmark_return_7d,excess_return_vs_benchmark_7d,beat_benchmark_7d,large_loss_7d,high_confidence_wrong_7d,confidence_bucket,event_best_long_ticker_1d,event_best_long_return_1d,event_worst_ticker_1d,event_worst_return_1d,event_best_abs_ticker_1d,event_best_abs_return_1d,hold_missed_big_move_1d,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
419,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,92,2026-07-01T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,745.76,744.78,-0.0013141,,,,,,,,,744.78,-0.0013141,,,,,,,,,,,747.71,0.00261478,,,,,,,,,,,749.17,0.00457252,,,,,low,ISRG,0.05872558,TSLA,-0.07488831,TSLA,0.07488831,1,34,34,0,0,0,6,2,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,32.0,2141.0476,1,0,news_enriched,-0.001353,-0.01525,-0.010414,0.006026,neutral,sideways,medium,0.619048,,,,,,,
795,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,92,2026-07-01T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.87,0,147,,0,0,0,,0,,0,0,,,,,,,,SPY,745.76,744.78,-0.0013141,,,,,,,,,744.78,-0.0013141,,,,,,,,,,,747.71,0.00261478,,,,,,,,,,,749.17,0.00457252,,,,,high,ISRG,0.05872558,TSLA,-0.07488831,TSLA,0.07488831,1,34,34,0,0,0,6,2,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,32.0,2141.0476,1,0,news_enriched,-0.001353,-0.01525,-0.010414,0.006026,neutral,sideways,medium,0.619048,,,,,,,
796,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,92,2026-07-01T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.69,0,145,,0,0,0,,0,,0,0,,,,,,,,SPY,745.76,744.78,-0.0013141,,,,,,,,,744.78,-0.0013141,,,,,,,,,,,747.71,0.00261478,,,,,,,,,,,749.17,0.00457252,,,,,medium,ISRG,0.05872558,TSLA,-0.07488831,TSLA,0.07488831,1,34,34,0,0,0,6,2,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,32.0,2141.0476,1,0,news_enriched,-0.001353,-0.01525,-0.010414,0.006026,neutral,sideways,medium,0.619048,,,,,,,
797,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,92,2026-07-01T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,745.76,744.78,-0.0013141,,,,,,,,,744.78,-0.0013141,,,,,,,,,,,747.71,0.00261478,,,,,,,,,,,749.17,0.00457252,,,,,low,ISRG,0.05872558,TSLA,-0.07488831,TSLA,0.07488831,1,34,34,0,0,0,6,2,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,32.0,2141.0476,1,0,news_enriched,-0.001353,-0.01525,-0.010414,0.006026,neutral,sideways,medium,0.619048,,,,,,,
420,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,93,2026-07-02T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,229,,0,0,0,,0,,0,0,,,,,,,,SPY,744.78,751.28,0.00872741,,,,,,,,,751.28,0.00872741,,,,,,,,,,,745.4,0.00083246,,,,,,,,,,,751.83,0.00946588,,,,,low,TSLA,0.06689541,PFE,-0.02467105,TSLA,0.06689541,1,37,37,0,0,1,8,2,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,60.0,2112.8667,1,0,news_enriched,-0.001314,-0.017334,-0.000117,0.020318,neutral,sideways,medium,0.777778,,,,,,,
421,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,93,2026-07-02T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.62,0,146,tesla sales smash expectations cashes,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,393.45,419.77,0.06689541,-0.06689541,0,-2631.999906,SPY,744.78,751.28,0.00872741,-0.07562282,0,419.77,0.06689541,-0.06689541,0,0,-2631.999906,751.28,0.00872741,-0.07562282,0,1,0,394.06,0.00155039,-0.00155039,0,0,-61.000095,745.4,0.00083246,-0.00238285,0,0,0,396.18,0.00693862,-0.00693862,0,0,-273.000004,751.83,0.00946588,-0.0164045,0,0,0,medium,TSLA,0.06689541,PFE,-0.02467105,TSLA,0.06689541,0,37,37,0,2,1,8,2,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,60.0,2112.8667,1,0,news_enriched,-0.001314,-0.017334,-0.000117,0.020318,neutral,sideways,medium,0.777778,-0.074888,0.048864,-0.071395,0.039287,1.535952,0.006372,-0.014298
422,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,93,2026-07-02T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,744.78,751.28,0.00872741,,,,,,,,,751.28,0.00872741,,,,,,,,,,,745.4,0.00083246,,,,,,,,,,,751.83,0.00946588,,,,,low,TSLA,0.06689541,PFE,-0.02467105,TSLA,0.06689541,1,37,37,0,0,1,8,2,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,60.0,2112.8667,1,0,news_enriched,-0.001314,-0.017334,-0.000117,0.020318,neutral,sideways,medium,0.777778,,,,,,,
798,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,93,2026-07-02T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,0,194,tesla sales smash expectations cashes,0,0,0,,0,,0,0,,,,,,,,SPY,744.78,751.28,0.00872741,,,,,,,,,751.28,0.00872741,,,,,,,,,,,745.4,0.00083246,,,,,,,,,,,751.83,0.00946588,,,,,low,TSLA,0.06689541,PFE,-0.02467105,TSLA,0.06689541,1,37,37,0,0,1,8,2,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,60.0,2112.8667,1,0,news_enriched,-0.001314,-0.017334,-0.000117,0.020318,neutral,sideways,medium,0.777778,,,,,,,
799,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,93,2026-07-02T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.63,1,136,tesla sales smash expectations cashes,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,393.45,419.77,0.06689541,-0.06689541,0,-2631.999906,SPY,744.78,751.28,0.00872741,-0.07562282,0,419.77,0.06689541,-0.06689541,0,0,-2631.999906,751.28,0.00872741,-0.07562282,0,1,0,394.06,0.00155039,-0.00155039,0,0,-61.000095,745.4,0.00083246,-0.00238285,0,0,0,396.18,0.00693862,-0.00693862,0,0,-273.000004,751.83,0.00946588,-0.0164045,0,0,0,medium,TSLA,0.06689541,PFE,-0.02467105,TSLA,0.06689541,0,37,37,0,2,1,8,2,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,60.0,2112.8667,1,0,news_enriched,-0.001314,-0.017334,-0.000117,0.020318,neutral,sideways,medium,0.777778,-0.074888,0.048864,-0.071395,0.039287,1.535952,0.006372,-0.014298
800,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,93,2026-07-02T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,744.78,751.28,0.00872741,,,,,,,,,751.28,0.00872741,,,,,,,,,,,745.4,0.00083246,,,,,,,,,,,751.83,0.00946588,,,,,low,TSLA,0.06689541,PFE,-0.02467105,TSLA,0.06689541,1,37,37,0,0,1,8,2,6,BLS;SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,60.0,2112.8667,1,0,news_enriched,-0.001314,-0.017334,-0.000117,0.020318,neutral,sideways,medium,0.777778,,,,,,,
423,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,94,2026-07-06T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.1,0,133,,0,0,0,,0,,0,0,,,,,,,,SPY,751.28,747.71,-0.00475189,,,,,,,,,747.71,-0.00475189,,,,,,,,,,,751.71,0.00057236,,,,,,,,,,,754.81,0.00469865,,,,,low,COP,0.04692025,INTC,-0.09664484,INTC,0.09664484,1,35,35,0,0,0,2,1,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,47.0,2168.3,1,0,news_enriched,0.008727,0.014342,-0.000702,0.010578,risk_on,sideways,medium,0.47619,,,,,,,
424,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,94,2026-07-06T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.55,1,146,amd amd stock trades why,0,0,1,1,0,approved,0,0,,195.55,196.93,0.00705702,-0.00705702,0,-138.000026,SPY,751.28,747.71,-0.00475189,-0.00230513,0,196.93,0.00705702,-0.00705702,0,0,-138.000026,747.71,-0.00475189,-0.00230513,0,0,0,202.78,0.03697264,-0.03697264,0,0,-722.999975,751.71,0.00057236,-0.037545,0,1,0,212.5,0.0866786,-0.0866786,0,0,-1695.000023,754.81,0.00469865,-0.09137725,0,1,0,medium,COP,0.04692025,INTC,-0.09664484,INTC,0.09664484,0,35,35,0,0,0,2,1,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,47.0,2168.3,1,0,news_enriched,0.008727,0.014342,-0.000702,0.010578,risk_on,sideways,medium,0.47619,0.003696,0.015686,-0.105689,0.025048,0.693069,-0.002104,-0.033507
425,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,94,2026-07-06T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,162,,0,0,0,,0,,0,0,,,,,,,,SPY,751.28,747.71,-0.00475189,,,,,,,,,747.71,-0.00475189,,,,,,,,,,,751.71,0.00057236,,,,,,,,,,,754.81,0.00469865,,,,,high,COP,0.04692025,INTC,-0.09664484,INTC,0.09664484,1,35,35,0,0,0,2,1,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,47.0,2168.3,1,0,news_enriched,0.008727,0.014342,-0.000702,0.010578,risk_on,sideways,medium,0.47619,,,,,,,
801,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,94,2026-07-06T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.88,0,119,,0,0,0,,0,,0,0,,,,,,,,SPY,751.28,747.71,-0.00475189,,,,,,,,,747.71,-0.00475189,,,,,,,,,,,751.71,0.00057236,,,,,,,,,,,754.81,0.00469865,,,,,high,COP,0.04692025,INTC,-0.09664484,INTC,0.09664484,1,35,35,0,0,0,2,1,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,47.0,2168.3,1,0,news_enriched,0.008727,0.014342,-0.000702,0.010578,risk_on,sideways,medium,0.47619,,,,,,,
802,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,94,2026-07-06T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.74,0,169,,0,0,0,,0,,0,0,,,,,,,,SPY,751.28,747.71,-0.00475189,,,,,,,,,747.71,-0.00475189,,,,,,,,,,,751.71,0.00057236,,,,,,,,,,,754.81,0.00469865,,,,,high,COP,0.04692025,INTC,-0.09664484,INTC,0.09664484,1,35,35,0,0,0,2,1,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,47.0,2168.3,1,0,news_enriched,0.008727,0.014342,-0.000702,0.010578,risk_on,sideways,medium,0.47619,,,,,,,
803,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,94,2026-07-06T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.96,0,113,,0,0,0,,0,,0,0,,,,,,,,SPY,751.28,747.71,-0.00475189,,,,,,,,,747.71,-0.00475189,,,,,,,,,,,751.71,0.00057236,,,,,,,,,,,754.81,0.00469865,,,,,high,COP,0.04692025,INTC,-0.09664484,INTC,0.09664484,1,35,35,0,0,0,2,1,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,47.0,2168.3,1,0,news_enriched,0.008727,0.014342,-0.000702,0.010578,risk_on,sideways,medium,0.47619,,,,,,,
426,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,95,2026-07-07T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,121,,0,0,0,,0,,0,0,,,,,,,,SPY,747.71,745.4,-0.00308943,,,,,,,,,745.4,-0.00308943,,,,,,,,,,,754.95,0.0096829,,,,,,,,,,,750.72,0.00402562,,,,,low,AVGO,0.04830358,AXP,-0.03773099,AVGO,0.04830358,1,31,31,0,0,0,3,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,40.0,1805.375,1,0,news_enriched,-0.004752,-0.018525,-0.010532,-0.012143,neutral,sideways,low,0.571429,,,,,,,
427,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,95,2026-07-07T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,100,,0.6,0,180,trump accounts the dows latest record microsoft layoffs and more in morning squawk,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,388.84,383.34,-0.01414464,0.01414464,1,550.000182,SPY,747.71,745.4,-0.00308943,0.01723407,1,383.34,-0.01414464,0.01414464,1,1,550.000182,745.4,-0.00308943,0.01723407,1,0,0,385.1,-0.00961835,0.00961835,1,1,373.999921,754.95,0.0096829,-6.455e-05,0,0,0,401.1,0.03152968,-0.03152968,0,0,-1226.000077,750.72,0.00402562,-0.0355553,0,1,0,medium,AVGO,0.04830358,AXP,-0.03773099,AVGO,0.04830358,0,31,31,0,2,0,3,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,40.0,1805.375,1,0,news_enriched,-0.004752,-0.018525,-0.010532,-0.012143,neutral,sideways,low,0.571429,0.00543,0.054996,-0.066792,0.024011,0.594492,0.014868,0.013928
428,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,95,2026-07-07T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.6,0,150,,0,0,0,,0,,0,0,,,,,,,,SPY,747.71,745.4,-0.00308943,,,,,,,,,745.4,-0.00308943,,,,,,,,,,,754.95,0.0096829,,,,,,,,,,,750.72,0.00402562,,,,,medium,AVGO,0.04830358,AXP,-0.03773099,AVGO,0.04830358,1,31,31,0,0,0,3,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,40.0,1805.375,1,0,news_enriched,-0.004752,-0.018525,-0.010532,-0.012143,neutral,sideways,low,0.571429,,,,,,,
804,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,95,2026-07-07T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.91,0,132,,0,0,0,,0,,0,0,,,,,,,,SPY,747.71,745.4,-0.00308943,,,,,,,,,745.4,-0.00308943,,,,,,,,,,,754.95,0.0096829,,,,,,,,,,,750.72,0.00402562,,,,,high,AVGO,0.04830358,AXP,-0.03773099,AVGO,0.04830358,1,31,31,0,0,0,3,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,40.0,1805.375,1,0,news_enriched,-0.004752,-0.018525,-0.010532,-0.012143,neutral,sideways,low,0.571429,,,,,,,
805,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,95,2026-07-07T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,100,,0.68,1,157,the implications of amazons 25b bond sale and microsofts evolving ai model strategy,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,388.84,383.34,-0.01414464,0.01414464,1,550.000182,SPY,747.71,745.4,-0.00308943,0.01723407,1,383.34,-0.01414464,0.01414464,1,1,550.000182,745.4,-0.00308943,0.01723407,1,0,0,385.1,-0.00961835,0.00961835,1,1,373.999921,754.95,0.0096829,-6.455e-05,0,0,0,401.1,0.03152968,-0.03152968,0,0,-1226.000077,750.72,0.00402562,-0.0355553,0,1,0,medium,AVGO,0.04830358,AXP,-0.03773099,AVGO,0.04830358,0,31,31,0,2,0,3,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,40.0,1805.375,1,0,news_enriched,-0.004752,-0.018525,-0.010532,-0.012143,neutral,sideways,low,0.571429,0.00543,0.054996,-0.066792,0.024011,0.594492,0.014868,0.013928
806,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,95,2026-07-07T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.98,0,106,,0,0,0,,0,,0,0,,,,,,,,SPY,747.71,745.4,-0.00308943,,,,,,,,,745.4,-0.00308943,,,,,,,,,,,754.95,0.0096829,,,,,,,,,,,750.72,0.00402562,,,,,high,AVGO,0.04830358,AXP,-0.03773099,AVGO,0.04830358,1,31,31,0,0,0,3,0,5,SEC EDGAR;benzinga.com;cnbc.com;prnewswire.com;yahoo.com,40.0,1805.375,1,0,news_enriched,-0.004752,-0.018525,-0.010532,-0.012143,neutral,sideways,low,0.571429,,,,,,,
429,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,96,2026-07-08T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,144,,0,0,0,,0,,0,0,,,,,,,,SPY,745.4,751.71,0.00846525,,,,,,,,,751.71,0.00846525,,,,,,,,,,,749.17,0.00505769,,,,,,,,,,,743.29,-0.00283069,,,,,low,AMD,0.05664753,COST,-0.04213486,AMD,0.05664753,1,38,38,0,0,1,5,1,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;morningstar.com;prnewswire.com;yahoo.com,41.0,1534.5357,1,0,news_enriched,-0.003089,0.002833,-0.002247,-0.008053,neutral,sideways,low,0.190476,,,,,,,
